feature1,feature2,feature3,feature4,feature5,target,confidence
-0.5662977296027719,1.706604953678462,0.8735894156353792,0.009144345740137364,-0.3655392968325427,1,0.691
-1.0623037137261049,0.4735924306351816,-0.9194242342338032,1.5499344050175394,-0.7832532923362371,0,0.970
-0.3220615162056756,-0.35674502576819417,0.5561217985339653,1.043860610918658,0.5264481613346957,1,0.822
-1.6074832345612275,0.1846338585323042,0.25988279424842353,0.7818228717773104,-1.236950710878082,0,0.890
-1.3204566130842763,0.617640845511145,1.2170707969801102,0.22628826949887482,0.8474014325766388,1,0.604
0.29307247329868125,-0.7143514180263678,1.8657745111447566,0.4738329209117875,-1.1913034972026486,1,0.885
0.6565536086338297,-0.7511794246639284,-1.1304280531205302,0.7699773599307934,1.268389522403902,1,0.940
0.82206015999449,1.8967929826539474,-0.2453881160028705,-0.7537361643574896,-0.8895144296255233,1,0.989
-0.8158102849654383,0.8786735481908957,-0.2395945081938096,1.209381970686634,0.5379600036919957,1,0.801
-0.2646568332379561,2.720169166589619,0.6256673477650062,-0.8571575564162826,-1.0708924980611123,1,0.976
0.4824724152431853,-0.1241323888816596,0.7403408179477385,-0.4524622323446692,0.7770497949036079,1,0.754
-0.4465149520670211,0.8563987943234723,0.21409374413020396,-1.245738778711988,0.173180925851182,0,0.828
0.3853173797288368,0.23095372294513286,-0.8089368913903612,1.0574235088623762,0.05136085947963537,1,0.896
1.083051243175277,1.053802052034903,-1.377669367957091,-0.9378250399151228,0.5150352672086598,1,0.947
0.5137859509122088,0.02393181446583695,0.8719139888123928,1.4373563283335271,0.007306372740632225,1,0.860
0.9540017634932023,0.651391251305798,-0.3152692446403456,0.7589692204932674,-0.7728252145375718,1,0.831
-0.23681860674000887,-0.03963614203961917,-0.5346627418500639,-1.7884965049804966,0.3573045419366339,0,0.836
-0.47193186578943347,1.088950596967366,0.06428001909546277,-1.0777447779293061,-0.7153037092599682,0,0.849
0.6795977489346758,2.3890359573924624,1.8434137583205332,1.3634354909517044,0.8287659776048749,1,0.990
-2.025142586657607,0.18645431476942764,-0.661786464768388,0.852433334796224,-0.7925207384327007,0,0.610
-0.11473644146689901,-0.7718190777567552,1.6613017306081541,-0.33424709115036766,-0.3178469065105834,1,0.700
1.7654542402810969,0.40498171096095553,-1.2608839543350452,0.9178619470547761,2.1221561970126332,1,0.768
1.0324652605511468,-0.7307414032296535,-1.27991973326313,-0.237391961206669,1.8720056804723042,1,0.639
-3.2412673400690726,-1.0243876413342898,-0.2525681513931603,-1.2477831819648495,1.6324113039316352,0,0.854
-1.4301413779606327,-0.1284121465397082,-0.4656647712545464,0.05850890230684416,2.3479969284503226,1,0.943
-0.9815086510479509,0.46210347426327075,0.19905969557347003,-0.6002168771587947,0.06980208499001891,0,0.976
-0.3853135968617602,-1.8973769824886577,1.2805407616774638,-0.6151336777713305,2.111317641616252,1,0.818
-0.15178509503558332,0.5883172064845765,0.28099186773503265,-0.6226995198205938,-0.20812225035727522,0,0.938
-0.4930009346588328,-0.6222371649062791,-0.35548864091635973,0.9520110938466946,1.452550247462371,1,0.951
0.8128621188389601,0.6296288419236122,-0.8289950109220723,-0.5601810401969696,0.7472936051232618,1,0.996
0.6103702654334648,-1.787671611931782,-1.2205701042818544,-0.6692027281812131,1.1619373177467747,0,0.972
-0.2176812032272203,1.09877685198719,0.8254163489880298,0.8135096360006385,1.305478807154329,1,0.728
0.02100384163275905,-0.23922479786975515,0.8539747110678559,-0.2710404622885425,-0.6130946829083779,0,0.980
0.09699596499271819,0.5951570254369136,-0.8182206832334725,2.0923872756854602,-1.006017381499702,1,0.869
-1.2141886127877322,0.7706783295231111,0.6670561034697914,-0.6991465780919173,-0.008817046245807649,0,0.820
0.9751197334177512,-0.14705738150213865,-0.8254971967925115,-0.32138584165299344,0.41293145427562433,1,0.847
-0.5637245528039747,-0.4333034069025602,0.2038227275274671,0.5591092026145276,0.8725415914304794,1,0.633
-1.4480843414973241,-1.4074637743765552,-0.718444221252436,-0.21344715171184725,0.3109075655980046,0,0.770
1.475356216949552,-0.3023242420763079,-0.004562828990296256,-0.6823426011201539,-0.04819548553581296,1,0.648
0.3227185603380895,-0.827230943552323,0.5193465142411723,1.5327389130025777,-0.1087601484568576,1,0.714
0.40171172209894146,-0.34320123663116797,0.4576764544288389,0.06965266451887907,0.9835043063584651,1,0.997
0.09767609854883172,-0.7730097838554665,0.024510174258942714,0.49799829124544975,1.4511436077950417,1,0.782
0.9592708260852069,1.2004115484133984,1.816087790243815,-0.11093193562951016,0.9763091264811027,1,0.848
-0.8397218421807761,-0.5993926454440222,-2.123895724309807,-0.525755021680761,-0.759132661553698,0,0.990
0.15039378647620763,-1.912706517064219,0.36247645880530205,0.571347510326788,0.9705238200132107,1,0.665
-1.3202332070206422,1.8314587658543537,1.179440120721287,-0.4691756521047048,-1.7131345290908775,0,0.988
1.3538723741654128,0.27563515788740767,0.27872303497066114,-2.452264601315733,-0.901293818664668,0,0.709
0.005243699718183166,0.046980593764742055,-0.45006547147924364,0.6228499323474987,-1.0676204293825944,0,0.982
-0.1423794850212935,-1.3685901155418572,0.5354918099752046,1.060446814110468,1.5413709969181826,1,0.743
0.33231401197959165,-0.7484865365565536,1.551151975522523,0.11567463429285867,1.1792971840638264,1,0.821
0.06751848141010895,1.0265798465520781,0.1660881325081512,-1.0203832472621548,-0.2690944379289504,0,0.612
0.6453759495851475,1.3686315575323487,-0.9649234605801045,0.6860514599984393,1.0584244868495878,1,0.757
-1.7587394864231143,0.8860635602461532,-0.13707782104185295,0.20013441917342262,-2.17086582813041,0,0.913
1.6286155455712918,-1.3801014582148914,-1.7033824393551547,-0.05554769889661878,0.3840654489393073,0,0.797
-0.03269474809409311,1.122677684798021,-1.4411957604959986,-0.12291130655145516,-0.07530365475512335,0,0.652
0.36659824609684827,-0.9398797863273552,-0.5138669173366935,-1.0592135218889516,-0.06267909727317188,0,0.867
0.9551423205012383,-0.44668347069066705,-0.4756713479686023,-0.8154990732884886,-0.5590254932338569,0,0.635
-0.10703035995455783,-1.035242322419374,-0.553649305347182,-1.1978778925888485,1.9647251329163893,0,0.616
0.03526355197172861,0.5145889906905393,1.2046350725758252,0.8513542646005099,-0.6203637225355519,1,0.899
-0.5305011476105275,-0.57581824064468,-0.275051697151644,-2.301921164735585,-1.5151910621985523,0,0.785
1.3668742674445247,0.8514020923788287,-0.9879358457965414,0.028620559567826175,0.9686231563044211,1,0.813
-0.12791759148076653,-0.9555404406004258,-1.6064463202575725,0.2034636358672231,-0.7563507452843033,0,0.608
-1.4222537095976742,-1.0612626329465904,-0.6543733461130157,-0.773224970452823,-0.3507892451728689,0,0.956
1.6871416350725648,0.8816397569494505,-0.007972641316617372,1.4799441388900259,0.0773683076476183,1,0.835
-0.8612842013282637,-0.440504558873525,1.58203818296378,-0.38806918979741406,-0.6684019683032681,0,0.745
0.9261775475316414,1.9094166404701305,-1.3985675738191412,0.5629692366905709,-0.6506425691218269,1,0.675
-0.48712538376469605,-0.8285837710187354,-0.5451691993318439,-2.5027595216622154,0.6846422015551685,0,0.993
-0.23894804686640975,-0.9075636620415979,-0.5767713305683327,0.755391225825756,0.5009171876243808,0,0.972
-0.977555244798551,2.0433204896823054,1.619612155437311,0.9330121403883498,-0.7617349157278194,1,0.675
-0.7632591565425169,-1.804882100664519,-1.6275424378831627,0.048084946661381994,0.25972250172148187,0,0.715
-0.9043166251044086,-1.1391417285898826,0.2677426657032613,2.783777423489051,-1.6110056099552212,0,0.621
-0.8604133652839524,-0.38455554422982535,1.0062928092144405,-0.5768918695231487,0.8356921120651418,1,0.904
-1.129706854657618,-0.7233390824512339,2.4338480784024163,-1.770243188341892,-1.0326290690342947,0,0.972
0.37114587337130883,-0.6039851867158206,0.08658978747289992,-0.15567723539207948,1.1677820616598074,1,0.656
0.2544208433012131,-0.5945160527242493,0.5883285184606423,-0.31847851065033933,-0.31905702106634304,0,0.926
0.2897748568964129,2.075400798645439,0.8711247034316923,-0.32602353216784113,1.2012139221639448,1,0.776
-0.4080753730215514,-0.6764130204840386,-2.230329907625889,1.0515930406716663,-0.8435449622454707,0,0.801
0.32692737376416264,-0.21910052880886424,0.8294055811834892,-2.211135309007885,0.23561455810856594,0,0.647
0.7708651938869668,0.16519438012057688,0.5689366744696416,-0.8748067137447016,-0.400372873167553,1,0.918
0.6327818661062848,2.270692857804396,0.18186625505849516,0.24822058630033608,-0.4593608995402441,1,0.699
-0.8498443694647918,1.5097713124596235,0.4020344800469221,-0.347526733772955,0.8291386845852685,1,0.929
-0.26987493529337125,-0.9787637157823074,-0.4442932600761116,0.3773004930448522,0.7569886166453519,0,0.888
-0.9221653241776254,1.385903321291099,1.008602949848836,-1.6322180794285188,0.28096432091819923,1,0.738
-1.7787202489042786,1.496044311489183,0.6543656563540577,-0.05558467091045507,0.2799686263198203,1,0.802
-1.1254890472983765,-0.20284621967015248,0.046915434950258676,1.7821636185360787,0.5902746190617881,1,0.969
-0.7904744554453119,0.4714683571359957,1.8820244964750337,1.3454200461549777,1.593186626639397,1,0.974
-0.5112156764311852,-0.0902276640562097,0.7810732676164527,2.5386911017374865,0.5239526671077938,1,0.760
-0.15800789857898942,-0.42688106994742003,-1.0121043752601675,-1.6548566718657693,0.8231705839619146,0,0.739
0.07331796718840389,1.2701255465757155,-0.8184742170423912,-1.5027650176306036,-0.26073516489181897,0,0.781
-0.24574306408594432,-0.2727235697476705,-2.6968866429415717,-0.05429486651781221,-0.23093453020867796,0,0.832
0.6962063648134184,-1.0171921705453906,0.5166693086481229,-0.7991105708252652,-0.1645356580496962,0,0.999
2.5733598032498604,0.05921843401448826,0.013929291912946203,-0.024125087110003277,0.19808476076785494,1,0.682
-0.14436041192394247,2.569926839690334,-1.1071044546000215,1.388582269040288,-2.6593513570493728,1,0.776
1.246085192497629,-2.0733902324081495,-0.34268759408034877,-0.37144086599579146,-1.4075116947178212,0,0.858
-0.7778166875908753,-0.3618909712330037,-0.06958982291301025,0.4853159965604532,-0.7726671422734709,0,0.864
0.7216720640432351,-1.1290517712172292,-0.5245202662797737,0.48937456122791806,-1.2221278088919454,0,0.640
0.7129984301723881,0.8138639081236053,-0.9404137745679023,0.2346520051550863,0.25275550753788667,1,0.759
-1.0810633275998973,0.6159356069442637,0.5931012579683838,-0.3095464393139903,0.326133022242118,1,0.769
-1.251113576385303,-1.2415012309491225,-0.8163054090548456,1.3157665082821597,-1.7531070469382153,0,0.707
-1.280429352496283,1.7547941819843647,-2.081929407883722,1.6964563682900382,0.2110174672026184,1,0.905
-0.09671311187039239,0.9718226901727355,-0.03095825063657335,-0.3357150728865708,1.3460442074647172,1,0.609
0.3078017688920592,-1.7101683926566256,-1.348185422105713,0.743264094022715,0.17086543812794186,0,0.994
-0.18398333635267913,-1.2884473797573248,0.10081742225405217,-1.6295929859763272,0.5518636553095008,0,0.822
1.0291556373256436,0.472597482413043,0.25602973431387566,0.9826909839455139,1.6654744444625766,1,0.670
1.0143700650181304,-0.1581014900701986,0.8065932479136867,0.38361395381677077,-2.3697214094844474,0,0.619
0.517659020469123,-0.7257438131534656,0.18676676447707832,-0.7553829323533225,-0.6115178029919482,0,0.715
-1.4066610968482223,1.3413119197001346,-0.8837777888642685,0.5739669592016755,-1.753573717908687,0,0.790
0.4933179008808892,0.1848361236948739,-0.8583577801812136,0.7003098794089914,-0.5756378262377739,0,0.799
0.12200981464536144,-1.68955722607827,0.9871222001287102,-0.3521729835995906,0.24252042561251944,0,0.630
-0.0349884904969617,1.77080063563551,-0.6269670577877674,1.8124485579969287,0.7077519354554754,1,0.920
-0.5624667758942676,-1.0877809352617618,0.9294825073447697,-1.7628669288710401,1.1441352026164182,0,0.637
-0.07443342910004629,0.620672097550678,0.17770100093325383,-1.3353443587101013,0.3801978510059632,0,0.923
0.6105857452838231,1.286268613404601,1.0622098509137117,-0.4537443085364418,0.6329416337934651,1,0.796
0.42961821913258585,0.20768768716311115,0.27157883719537346,-1.2767485758203094,-1.0810565404082624,0,0.970
1.0531528533329035,1.1290694375351427,-0.08041577370899264,-0.46545018240405345,0.8865174125690543,1,0.932
0.09612077694098337,-0.4622752887050425,-0.4344962274323156,-0.30917212346863937,0.22213377163371284,0,0.736
-0.4787486216634773,-0.26102725324679543,0.13498472081968857,0.4125703966441225,-1.9296845963141573,0,0.916
1.0318445394686349,-1.485560373036972,0.26705026586925884,0.889630795623437,0.08228398927542419,1,0.976
1.0654803750653512,1.2231709505914572,-0.683431790130123,-0.5098575774999748,-2.4846115790858145,0,0.851
-0.4455025214007718,1.453384477117701,1.5795721457307124,-0.5228600271532683,-0.42018681709585726,1,0.742
-0.2817846088605072,-1.006115893083496,-1.050911957828187,-1.9336783011075602,-1.2073958316463744,0,0.872
0.9843223984765838,-0.21398884422550896,-0.04946370965243295,0.6748194921666038,-1.1227220215622986,1,0.996
0.3824097461840506,1.167102914383636,1.6211085577877153,-1.569960337657343,0.07396296407356806,1,0.671
-0.6231405264247644,-0.5554771191602547,-0.6373871273065177,1.1890165311075518,1.4205042479898549,1,0.878
-0.5707462937494763,0.34361858953521734,-0.3765526510222658,-0.7052107363297812,-0.7036200629264463,0,0.815
1.5475052013300616,1.7958776730955217,-0.6127886904843862,-0.38770155993598415,0.28586539072490497,1,0.862
0.334456789987025,-0.8505564586621955,0.10473529863813051,-1.7485469849575264,-1.2573403004288446,0,0.704
-0.033126972873797095,1.7945578635177877,-0.5176112990361714,0.2237879516388985,-0.016422896072752075,1,0.792
1.188393273448084,1.2056280779528372,0.3431350510168737,1.3238748037872132,-1.1318161421326958,1,0.826
0.5839281853259639,-0.35929209078705954,0.5906548306923093,1.1087035805829077,0.820482181197364,1,0.879
0.5072740311072977,1.0085208247785817,1.531688801240915,-0.6491913249036794,0.48056210741074734,1,0.952
-0.16711808031685435,0.14671368643332283,1.2065089665083568,-0.8169356709872361,0.3686733088729012,1,0.933
-0.3933388123273607,-0.22571364756933313,0.003414751178410458,0.8177526958760498,-1.4893930596493061,0,0.992
-1.3598561409799192,0.7462535660272207,0.6454841811410754,2.16325472330546,-0.30777823495300083,1,0.904
0.21915032766393897,0.5380223547968438,0.04795405028310565,1.2089819441064658,-1.4414942480636153,1,0.973
-0.44643361455052827,0.19408999289830758,1.073631749859772,-1.0265152994110602,0.132969674146876,0,0.738
-0.7001208149391732,-0.48013186769585076,0.12780269736678268,0.36710226678806723,-0.5258053873129568,0,0.610
1.5655240292343404,-0.0657502610729878,-0.5551995266931984,1.8811570694405901,-1.448013900416244,1,0.665
-2.198805956620082,0.648636334720961,0.9873088992566251,1.1218531894268484,1.310543824692213,1,0.709
0.650201177958661,-0.09917586377938291,1.8466369960476658,-1.0700847663261526,-1.5255251709247388,0,0.994
-0.6919080698812444,0.8978885387603418,-0.20656716843132902,-0.7108719304112411,-0.669121081112643,0,0.612
-1.251539424190444,1.4437646040732595,-0.0821511783925688,1.1172958315881276,0.34272534637770413,1,0.908
0.4567532191537839,0.4599290258221443,0.6075143271495044,-0.9443687775430526,0.32324576290897944,1,0.613
0.19652116970147013,0.7090037575885123,-0.08973569428722672,1.4401172154494728,-0.6763923020592697,1,0.680
1.8009404329108156,-0.7408324079677024,-0.014289031389968827,-1.5914046474962884,0.5647010625361558,1,0.919
-0.4461834332147797,-1.889540730945531,-0.4523063192490767,-2.4238793266289567,-1.5839028234857233,0,0.878
0.7604146561442974,0.37213139109316096,0.47887216393183574,-0.02417697709812966,-0.5710047196395732,1,0.642
-0.0036025390905684044,-1.1583646891925428,1.5033983017671506,0.8773622905756714,-0.22096417382966393,1,0.731
0.02688583899453078,-0.8763186679741813,0.037660233167937734,-0.26918613168138894,-0.08613844548336394,0,0.631
-1.0016200098949155,-0.2811002928859549,1.7976865268495226,0.6408428612670098,-0.5711789897827968,1,0.667
0.5725827813561586,0.2755105623482531,-0.7985453156061825,1.8119801241348714,0.35792572869176864,1,0.948
0.8951932200277323,0.6351718016819695,1.0495527153193351,-0.535235211560568,1.3173940656343257,1,0.781
0.19759960469239965,0.4013436270247898,2.182507024177087,-0.36952161682223,0.2045493960907455,1,0.624
-0.6514180036144483,-0.48388583405432156,-0.32034730819432017,0.4241659464019164,0.5228354880354996,0,0.863
-0.573700003938579,2.9650103517207222,-0.09662890662322088,-0.9332134076455977,0.7533257603772413,1,0.999
0.03800347816820029,0.1200313267182613,0.6135179727304166,-1.0227925651984056,-0.2573765374233451,0,0.947
-1.6685840738775894,0.9328790843286214,0.8731585486191489,-1.8643315283090947,-0.9016007460355724,0,0.748
0.22445181855997204,1.0470983026121545,1.6839276914578687,-0.45888426286894,1.0786808334312956,1,0.960
-0.03850846950070721,-1.6329522805419834,-0.5727684245485258,0.8004982417659725,0.17927460442668408,0,0.684
1.4765403497258958,1.3800913541474515,-0.6255627015095294,0.39580353343740904,0.4940301862827388,1,0.672
0.2606737658239071,0.32380012760594523,-0.2914899789934903,-1.6504912100377618,-0.050422851721487694,0,0.948
0.7716987106483447,-2.8485426206300755,1.1487657003721035,-1.7397137787780996,-0.36244094140313216,0,0.988
-1.1196698946261439,0.8072931248110842,-1.245766059099699,1.1077204502817004,-0.7080788661941414,0,0.652
-0.04692057887918407,0.47704082722312147,0.07682189106025536,-1.2829922241885696,0.99626681944714,1,0.772
-0.4937565831613125,0.6489242105069956,-1.3919963371880102,-0.8383874911178852,0.520664420534209,0,0.667
-0.3216350512173826,2.076747983560841,0.38193545223155334,0.43004164719106963,1.0302834540318422,1,0.682
0.23878915902651351,-0.3268807796796516,-0.5509481144654271,0.04838511828580344,-0.6875434513395914,0,0.975
0.7326400772155792,-0.08071658010858232,0.07863519031609059,-1.9982006845321076,0.9163276747024814,0,0.782
0.3464884758979927,-2.100918861451918,2.9377528471677734,-0.8711337640375167,0.4033900233540776,1,0.612
1.1081828167375165,-1.0399059271255309,0.6127739050625697,-1.0534155631736561,-0.6237689606958051,0,0.947
1.9140313538667861,0.547215938057004,-0.9171598051960359,-0.03088763557158007,2.0034072671821046,1,0.847
0.2010990467149675,1.050654396007612,1.1055259329579838,1.1870303055603801,0.6387302220291846,1,0.758
-1.1430049127304835,-0.7716283224168784,0.29662831967617553,1.005142573278018,-0.2523800434644497,0,0.913
1.613711269058647,0.45353430151397983,-0.24415663529064868,0.9640871682883573,1.1894704889246406,1,0.923
-1.2276078151369925,0.7214662737850742,0.6353969322148971,1.289756528375374,-0.26139992495512276,1,0.648
-0.1730718242838696,0.015579047581467534,-1.0962750868952018,-1.4400508825942944,1.5945050632249722,0,0.755
-0.8469613483183278,-1.5527270678160376,-0.30353598557719785,-1.2931453236461579,-0.600973963003361,0,0.629
1.642015160136369,1.0098170893426341,-0.6881503451777238,2.2524358053443088,0.9817654869915943,1,0.808
-0.32483138350862245,-0.4542442751532624,-0.01993539524581029,-1.1567442250519486,-1.5327958522623455,0,0.760
1.0225704320096403,2.439752406339273,1.3842728185105182,0.5639091200523596,0.594754341665286,1,0.982
0.8534155587803077,-0.2526856880009639,0.3920845297008694,-0.1888966877844753,0.5530732764404795,1,0.641
-1.6929568141953855,-0.09833962679474989,-0.9885911071509175,-1.103589317215771,0.17989415115347845,0,0.725
1.3920022863445993,1.5145175625895815,0.7730831891775268,-0.6033235652217123,-1.5868117155950892,1,0.649
0.5500520990245519,-0.9683444548636353,0.1053755061459599,-1.3340254949182044,-0.6013676439512137,0,0.827
0.31978193414253697,1.397414703060372,-0.07514416681001679,-0.5789632551941708,0.06368839365161598,1,0.853
0.12229750303228377,0.5432980290363879,0.04886007032570433,0.04059169120388238,-0.7019916878067554,1,0.844
-0.6629009175509482,1.1494197282637149,-0.30090401936135913,-0.27532322350543004,0.7513759870759458,1,0.695
-0.7184072655691974,0.8949243769444413,-0.2949496782920278,1.2477420726737338,-0.6734906242438685,1,0.850
0.27899416222380197,2.222695629135075,-1.237820944087116,0.5243627472529105,-0.7349104144777995,1,0.945
-0.1852876588777083,-0.12982069973342616,0.0438114719791096,-0.14700200162848862,0.9638791167949097,1,0.693
2.2105230015913513,1.4594936033835215,-1.6853109387619405,0.3143834940548472,-0.002083797420183821,1,0.655
-0.8036745679697308,1.6391168054440675,1.6777008140764407,-0.5535882417079946,0.5689830791852754,1,0.710
1.628396623128538,-1.100779282836685,-0.7112986247605377,-0.5865640795627187,-0.19753522569696805,0,0.808
0.2337859117907477,-1.5558956462036273,0.33088023221445706,0.8335289616089246,-1.9937356425714554,0,0.733
0.37405656984757213,0.6949979007768748,1.9465428375147655,-0.2604985619387227,1.7268338422187606,1,0.624
0.5583269125217224,0.0760053914124115,0.5387559924463692,-0.9206735930793662,0.169360824036078,1,0.639
-1.4137144969049802,1.5834650253840938,-0.3067803928713705,1.3140094746438993,-1.2145434897264067,0,0.918
-1.092312764672579,-0.3164084496948019,1.2130976999791834,0.14171691363990474,2.319329539981694,1,0.636
0.39331783939437187,-0.5274693236138563,0.3616765854236551,0.5037360462124257,0.5823959599840627,1,0.883
-0.7859894605079495,-1.331232953557778,-1.8362053731032966,0.5079913269125437,-1.1033666061738736,0,0.840
-2.152890592952483,0.8363237229955514,0.03126687724867452,0.2513056408063804,-0.0015505058359027444,0,0.941
0.08182935854756501,-0.09888965319114267,0.9190764829877686,-0.29027454418865134,0.26739231407190295,1,0.916
0.3216978061960136,-0.5071230600565902,-0.23635473708899585,-1.187912808642065,-0.35301605672556224,0,0.878
0.028181157369128247,-0.009118996644203544,1.085895565831578,0.4746982328799528,-0.025026958745143917,1,0.843
0.8177662992002871,-0.6504130347099937,0.5296931329054426,-2.525718633602488,0.06395678691093298,0,0.659
-0.6095122021592831,-0.186971302985446,0.056649924897107164,0.5296927543567308,-0.07049877805909122,0,0.725
0.4865016438262019,-2.8882712051927246,0.293269314133503,0.28329941844015705,-0.7932818938336734,0,0.686
1.5307508323436974,1.2187618516973167,-0.213442870930208,1.490726136849952,0.14866745720211155,1,0.993
-0.33708597111803934,-0.5636490274263427,-0.41093115629918414,-0.36722421595499294,-0.7067567572181777,0,0.640
-0.38817681854122876,0.1704162223754877,0.1605739810498646,0.0030460201534144695,0.43693816974634986,1,0.723
1.1906462747863413,0.4995269850954084,2.288682068797672,-1.0439728399982582,-0.20896048733203057,1,0.955
-1.366878698415421,-0.22476540189268354,-1.1701130260593595,-1.8019804375800197,0.541462728204788,0,0.908
0.7591551603026468,-0.029890473902299677,-0.17431370503474794,-0.3915648063298045,-0.015193128769989376,1,0.704
-0.5462444482524828,0.3918040054025465,-1.4789115687741288,0.18335991977915564,-0.015309849172995557,0,0.644
0.5792914996010884,-1.960158008293832,2.060558616616052,-1.1930599549102363,-0.04008851265655339,0,0.730
-0.172946059923423,1.7117084801423434,-1.3719011429313563,-1.6135613978767411,1.4711703274936085,1,0.957
-0.20932367715186612,1.1423264545383518,-1.1208223655203873,-1.5991364864470128,-0.4067230830465839,0,0.936
2.1573082132655035,-0.6057149230033384,0.742095372009307,0.2992925804064919,1.301741289398798,1,0.627
1.5615111967268527,-1.1912901392878061,0.0626853968868732,0.0886466973980125,1.7221286056849698,1,0.872
-0.3653215513121087,0.1846803058649084,-1.3471262895296965,-0.9716140385106515,1.2004139079444254,0,0.865
-0.6568942789713957,-0.451409657600639,-0.4360534876498796,0.2825435261067931,-0.7078526767431832,0,0.906
0.9960476858058164,-0.7567950885694608,-1.4218106667418438,1.5013336519554867,-0.32267983884213575,0,0.846
-0.25083301645504735,0.6416874371546496,1.2246270872263318,-0.5833579722273482,0.03859194022703303,1,0.987
-0.643518230380143,0.9278401280812372,0.0570131248970845,0.26859227886325693,1.5284684264125317,1,0.925
0.5078357562896237,-0.8537365346849118,0.35920940045784094,0.5568208407749982,-0.21037015856104574,1,0.690
-1.0448091940210336,-1.9663565893760018,2.056207129940322,-1.1032083657216831,-0.221253623585772,0,0.955
-0.27681329988892067,-1.3405531800038282,0.9130002202742996,0.3041261706698093,0.2658984798138483,0,0.939
-0.1671217137864115,0.28257995048829965,-0.24869112618354708,1.6073455760199926,0.49097495163825133,1,0.911
0.7348777860498175,-1.038801828002556,0.5029004049141359,0.32627467084668543,0.030311657494342222,1,0.975
0.3996879517526416,-0.651356893791829,-0.5286166817497568,0.5863640187550933,1.2382830714336357,1,0.893
0.02127157673606165,2.3004100854469702,1.075433063105038,-1.8991763879154675,0.07842939901864268,1,0.826
0.7533416211045325,0.38115838488277776,1.2897527540827456,0.6731813512699584,-0.13845598398377382,1,0.604
-1.2242982362893657,0.8284545156951065,-0.9267131024921815,1.2879824738019383,-0.4228119610855433,0,0.682
1.6699045043514062,0.3946715298229811,-1.1958830620351844,0.4446026682201407,1.196631486645651,1,0.822
-0.6097829043193822,-1.449856565480906,-1.106308181228342,-0.4541895583115157,-0.8203438245306957,0,0.951
1.7269638512334051,-0.39963618561460235,0.22468472575188592,0.9325908318730899,-1.4183657329330317,1,0.878
-1.7608088119807759,1.166548590977006,-0.572997804990946,0.1811165102110608,-0.8357621350209089,0,0.792
-0.5642475986573886,0.18455130319703697,1.5421099525678756,2.006092888159123,2.061503576636398,1,0.871
1.2083662305931424,-0.6247895469340525,0.827850095962418,-0.007042798924735517,1.312408621742632,1,0.631
-0.17018462252492844,-0.4532280493272752,0.6963874474567153,0.9553052085705107,0.08840688629184736,1,0.776
1.4775300810552618,-0.4317957886402062,-0.8860424543316735,-0.8432606042937426,-0.13524289563203143,0,0.688
